"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code"
"100818_1",,"武蔵ヶ丘車庫前",,"32.85989","130.7696","100818_1",,"0",,,,
"100818_2",,"武蔵ヶ丘車庫前",,"32.860126","130.7688","100818_2",,"0",,,,
"100819_1",,"武蔵野台入口",,"32.863426","130.7673","100819_1",,"0",,,,
"100819_2",,"武蔵野台入口",,"32.86348","130.76741","100819_2",,"0",,,,
"100820_1",,"すずかけ台入口",,"32.86563","130.76535","100820_1",,"0",,,,
"100820_2",,"すずかけ台入口",,"32.865665","130.76521","100820_2",,"0",,,,
"100821_1",,"すずかけ台中央通り",,"32.865856","130.76147","100821_1",,"0",,,,
"100821_2",,"すずかけ台中央通り",,"32.865993","130.76149","100821_2",,"0",,,,
"100822_1",,"すずかけ台",,"32.867294","130.7625","100822_1",,"0",,,,
"100822_2",,"すずかけ台",,"32.867188","130.76248","100822_2",,"0",,,,
"100823_1",,"泉ヶ丘中央",,"32.86868","130.76608","100823_1",,"0",,,,
"100823_2",,"泉ヶ丘中央",,"32.868515","130.76549","100823_2",,"0",,,,
"100824_1",,"泉ヶ丘団地",,"32.86959","130.76833","100824_1",,"0",,,,
"100824_2",,"泉ヶ丘団地",,"32.86961","130.76857","100824_2",,"0",,,,
"100825_1",,"合志南小前",,"32.872135","130.77223","100825_1",,"0",,,,
"100825_2",,"合志南小前",,"32.87208","130.77231","100825_2",,"0",,,,
"100826_1",,"下群",,"32.87812","130.77095","100826_1",,"0",,,,
"100827_1",,"群",,"32.874645","130.77654","100827_1",,"0",,,,
"100828_1",,"JT前",,"32.88026","130.78214","100828_1",,"0",,,,
"100828_2",,"JT前",,"32.880196","130.7823","100828_2",,"0",,,,
"100830_1",,"麻生田本村",,"32.848618","130.74245","100830_1",,"0",,,,
"100830_2",,"麻生田本村",,"32.848576","130.74265","100830_2",,"0",,,,
"100831_1",,"麻生田小前",,"32.849113","130.74442","100831_1",,"0",,,,
"100831_2",,"麻生田小前",,"32.84901","130.74442","100831_2",,"0",,,,
"100832_1",,"石倉",,"32.849213","130.74864","100832_1",,"0",,,,
"100832_2",,"石倉",,"32.84909","130.74854","100832_2",,"0",,,,
"100833_1",,"楡木小入口",,"32.849316","130.75206","100833_1",,"0",,,,
"100833_2",,"楡木小入口",,"32.849186","130.7516","100833_2",,"0",,,,
"100834_1",,"武蔵中学校前",,"32.85543","130.77269","100834_1",,"0",,,,
"100834_2",,"武蔵中学校前",,"32.855255","130.77246","100834_2",,"0",,,,
"100835_1",,"上の窪団地入口",,"32.856228","130.77705","100835_1",,"0",,,,
"100835_2",,"上の窪団地入口",,"32.85606","130.77687","100835_2",,"0",,,,
"100837_3",,"新山",,"32.86496","130.78229","100837_3",,"0",,,,
"100837_4",,"新山",,"32.863777","130.7829","100837_4",,"0",,,,
"100838_1",,"ゆめタウン光の森",,"32.859684","130.78517","100838_1",,"0",,,,
"100838_2",,"ゆめタウン光の森",,"32.859478","130.78491","100838_2",,"0",,,,
"100839_1",,"光の森駅",,"32.857716","130.78633","100839_1",,"0",,,,
"100840_2",,"楠七丁目",,"32.845566","130.76242","100840_2",,"0",,,,
"100841_1",,"楠立道",,"32.846035","130.76376","100841_1",,"0",,,,
"100842_2",,"武蔵陸橋",,"32.847363","130.76595","100842_2",,"0",,,,
"100843_2",,"武蔵塚駅前",,"32.85045","130.77005","100843_2",,"0",,,,
"100844_2",,"武蔵ヶ丘一丁目",,"32.85258","130.76921","100844_2",,"0",,,,
"100845_1",,"子飼本町",,"32.812687","130.72165","100845_1",,"0",,,,
"100845_2",,"子飼本町",,"32.81271","130.72107","100845_2",,"0",,,,
"100846_1",,"一夜塘",,"32.81327","130.72296","100846_1",,"0",,,,
"100846_2",,"一夜塘",,"32.81359","130.7233","100846_2",,"0",,,,
"100847_1",,"熊本大学前",,"32.81405","130.72551","100847_1",,"0",,,,
"100847_2",,"熊本大学前",,"32.81428","130.72635","100847_2",,"0",,,,
"100848_1",,"立田自然公園入口",,"32.81418","130.72887","100848_1",,"0",,,,
"100848_2",,"立田自然公園入口",,"32.814304","130.72862","100848_2",,"0",,,,
"100849_1",,"黒髪五丁目",,"32.81415","130.73074","100849_1",,"0",,,,
"100849_2",,"黒髪五丁目",,"32.81424","130.73087","100849_2",,"0",,,,
"100850_1",,"一里木",,"32.814987","130.73413","100850_1",,"0",,,,
"100850_2",,"一里木",,"32.81506","130.73418","100850_2",,"0",,,,
"100851_1",,"黒髪六丁目",,"32.814777","130.73756","100851_1",,"0",,,,
"100851_2",,"黒髪六丁目",,"32.814896","130.73659","100851_2",,"0",,,,
"100852_1",,"上宇留毛",,"32.81584","130.74028","100852_1",,"0",,,,
"100852_2",,"上宇留毛",,"32.815884","130.74022","100852_2",,"0",,,,
"100853_1",,"小磧橋",,"32.81686","130.74164","100853_1",,"0",,,,
"100853_2",,"小磧橋",,"32.817787","130.74237","100853_2",,"0",,,,
"100854_1",,"つつじヶ丘",,"32.819458","130.74474","100854_1",,"0",,,,
"100854_2",,"つつじヶ丘",,"32.81969","130.74501","100854_2",,"0",,,,
"100855_1",,"竜田口駅前",,"32.820522","130.74648","100855_1",,"0",,,,
"100855_2",,"竜田口駅前",,"32.82067","130.74648","100855_2",,"0",,,,
"100855_3",,"竜田口駅前",,"32.820465","130.74669","100855_3",,"0",,,,
"100856_1",,"緑ヶ丘入口",,"32.824055","130.7493","100856_1",,"0",,,,
"100856_2",,"緑ヶ丘入口",,"32.823986","130.74884","100856_2",,"0",,,,
"100857_1",,"龍田陳内三丁目",,"32.82713","130.74867","100857_1",,"0",,,,
"100857_2",,"龍田陳内三丁目",,"32.826023","130.74881","100857_2",,"0",,,,
"100858_1",,"建山入口",,"32.831093","130.74677","100858_1",,"0",,,,
"100858_2",,"建山入口",,"32.83024","130.74664","100858_2",,"0",,,,
"100859_1",,"迫屋敷",,"32.833214","130.74748","100859_1",,"0",,,,
"100859_2",,"迫屋敷",,"32.83428","130.74818","100859_2",,"0",,,,
"100860_1",,"龍田迫の上",,"32.836994","130.7513","100860_1",,"0",,,,
"100860_2",,"龍田迫の上",,"32.83663","130.75055","100860_2",,"0",,,,
"100861_1",,"たつだニュータウン前",,"32.84125","130.75095","100861_1",,"0",,,,
"100861_2",,"たつだニュータウン前",,"32.842087","130.74942","100861_2",,"0",,,,
"100862_1",,"北高校前",,"32.844086","130.74727","100862_1",,"0",,,,
"100862_2",,"北高校前",,"32.84391","130.7471","100862_2",,"0",,,,
"100863_1",,"竜田陳内",,"32.826363","130.75104","100863_1",,"0",,,,
"100863_2",,"竜田陳内",,"32.825768","130.75046","100863_2",,"0",,,,
"100864_1",,"三の宮",,"32.83086","130.75598","100864_1",,"0",,,,
"100864_2",,"三の宮",,"32.83134","130.75616","100864_2",,"0",,,,
"100865_1",,"上立田",,"32.83281","130.75691","100865_1",,"0",,,,
"100865_2",,"上立田",,"32.83259","130.75674","100865_2",,"0",,,,
"100866_1",,"立田幼稚園前",,"32.835182","130.75836","100866_1",,"0",,,,
"100866_2",,"立田幼稚園前",,"32.835518","130.75853","100866_2",,"0",,,,
"100867_1",,"龍田小学校前",,"32.83848","130.76082","100867_1",,"0",,,,
"100867_2",,"龍田小学校前",,"32.83898","130.7611","100867_2",,"0",,,,
"100868_1",,"二里木",,"32.840607","130.76239","100868_1",,"0",,,,
"100868_2",,"二里木",,"32.840992","130.76245","100868_2",,"0",,,,
"100869_1",,"高杉",,"32.84425","130.7607","100869_1",,"0",,,,
"100869_2",,"高杉",,"32.844067","130.7607","100869_2",,"0",,,,
"100870_1",,"楠一丁目",,"32.846657","130.75606","100870_1",,"0",,,,
"100879_1",,"原水駅北口",,"32.870785","130.8286","100879_1",,"0",,,,
"100880_1",,"県立技術短期大学前",,"32.887707","130.83492","100880_1",,"0",,,,
"100881_1",,"ソニーセミコンダクタ前",,"32.890785","130.83687","100881_1",,"0",,,,
"100882_1",,"日本ピラー前",,"32.893032","130.83278","100882_1",,"0",,,,
"100883_1",,"東京エレクトロン九州前",,"32.88924","130.83188","100883_1",,"0",,,,
"100886_1",,"北浄行寺",,"32.81371","130.71605","100886_1",,"0",,,,
"100887_1",,"坪井",,"32.815002","130.71623","100887_1",,"0",,,,
"100887_2",,"坪井",,"32.81549","130.71649","100887_2",,"0",,,,
"100888_1",,"市立必由館高校前",,"32.817554","130.71735","100888_1",,"0",,,,
"100888_2",,"市立必由館高校前",,"32.81781","130.71783","100888_2",,"0",,,,
"100889_1",,"男女共同参画センターはあもにい前",,"32.820198","130.71982","100889_1",,"0",,,,
"100889_2",,"男女共同参画センターはあもにい前",,"32.819542","130.71951","100889_2",,"0",,,,
"100890_1",,"西室園",,"32.822517","130.72202","100890_1",,"0",,,,
"100890_2",,"西室園",,"32.82233","130.7221","100890_2",,"0",,,,
"100891_1",,"須屋小屋",,"32.85445","130.7264","100891_1",,"0",,,,
"100891_2",,"須屋小屋",,"32.854355","130.72646","100891_2",,"0",,,,
"100891_3",,"須屋小屋",,"32.853058","130.72679","100891_3",,"0",,,,
"100891_4",,"須屋小屋",,"32.852974","130.72684","100891_4",,"0",,,,
"100892_1",,"須屋西",,"32.85753","130.72827","100892_1",,"0",,,,
"100892_2",,"須屋西",,"32.857685","130.72867","100892_2",,"0",,,,
"100893_1",,"菊南温泉前",,"32.860107","130.73009","100893_1",,"0",,,,
"100893_2",,"菊南温泉前",,"32.859554","130.72987","100893_2",,"0",,,,
"100894_1",,"上須屋",,"32.86179","130.73155","100894_1",,"0",,,,
"100894_2",,"上須屋",,"32.86163","130.73161","100894_2",,"0",,,,
"100895_1",,"南小学校前",,"32.864506","130.73476","100895_1",,"0",,,,
"100895_2",,"南小学校前",,"32.8645","130.73495","100895_2",,"0",,,,
"100896_1",,"黒石下",,"32.868374","130.73941","100896_1",,"0",,,,
"100896_2",,"黒石下",,"32.866585","130.73848","100896_2",,"0",,,,
"100897_1",,"黒石・ポリテクセンター熊本前",,"32.8728","130.74281","100897_1",,"0",,,,
"100897_2",,"黒石・ポリテクセンター熊本前",,"32.871014","130.74168","100897_2",,"0",,,,
"100898_1",,"熊本高専前",,"32.877735","130.74582","100898_1",,"0",,,,
"100898_2",,"熊本高専前",,"32.87744","130.74582","100898_2",,"0",,,,
"100899_1",,"再春医療センター前",,"32.88221","130.74843","100899_1",,"0",,,,
"100899_2",,"再春医療センター前",,"32.882305","130.74863","100899_2",,"0",,,,
